customer_id,age,gender,city,branch_code,credit_score,tenure_years,account_balance,estimated_salary,num_products,has_credit_card,is_active_member,is_churned,transaction_id,transaction_date,amount,merchant_category,transaction_type,hour,day_of_week,is_weekend,is_fraud
C00374,43,Female,Karachi,KHI-001,674,9,494646.53,418471.1,4,1,1,0,TXN0002595,2024-09-12,563.8,grocery,withdrawal,9,3,0,0
C00423,65,Female,Quetta,QTA-001,545,5,495780.29,107104.24,1,0,0,0,TXN0002962,2024-09-12,25040.35,atm,debit,22,3,0,0
C00326,59,Female,Karachi,KHI-001,800,3,288351.74,487877.41,1,0,0,0,TXN0002276,2024-09-12,1919.58,online,debit,17,3,0,0
C00336,68,Female,Lahore,LHR-001,397,2,495218.95,334839.55,3,0,0,0,TXN0002341,2024-09-12,799507.76,atm,credit,12,3,0,1
C00444,58,Female,Lahore,LHR-001,511,7,441410.38,325445.58,2,1,1,0,TXN0003110,2024-09-12,9822.51,grocery,credit,16,3,0,0
C00317,38,Female,Lahore,LHR-001,422,10,324050.59,365321.95,3,0,0,0,TXN0002210,2024-09-13,27359.17,grocery,transfer,21,4,0,0
C00412,43,Female,Lahore,LHR-001,775,2,466136.8,395577.63,1,0,1,0,TXN0002877,2024-09-13,12492.76,restaurant,credit,20,4,0,0
C00222,53,Female,Quetta,QTA-001,357,10,347154.82,110415.25,1,0,1,0,TXN0001527,2024-09-13,56341.83,atm,debit,16,4,0,0
C00019,45,Female,Islamabad,ISB-001,635,7,121667.41,457668.73,2,0,1,1,TXN0000144,2024-09-13,2671.07,restaurant,debit,14,4,0,0
C00434,61,Male,Lahore,LHR-001,458,10,434739.6,380752.39,4,1,1,0,TXN0003033,2024-09-13,24400.63,grocery,credit,10,4,0,0
C00142,48,Male,Karachi,KHI-001,790,2,236774.76,379465.68,2,1,1,0,TXN0001017,2024-09-14,5626.38,restaurant,debit,16,5,1,0
C00419,64,Female,Karachi,KHI-001,706,1,268638.25,208477.74,2,0,1,0,TXN0002930,2024-09-14,6009.35,atm,debit,20,5,1,0
C00431,51,Male,Karachi,KHI-001,475,5,432923.98,183946.47,3,0,1,0,TXN0003014,2024-09-14,4566.79,travel,debit,16,5,1,0
C00251,54,Female,Lahore,LHR-001,681,0,419354.1,129200.97,2,1,0,1,TXN0001751,2024-09-14,7387.8,travel,transfer,12,5,1,0
C00040,42,Female,Karachi,KHI-001,710,1,366621.82,375063.27,3,1,0,1,TXN0000289,2024-09-14,36515.99,atm,withdrawal,8,5,1,0
C00310,35,Male,Peshawar,PEW-001,787,7,62064.6,148952.66,1,1,1,0,TXN0002151,2024-09-14,1738.94,travel,credit,12,5,1,0
C00277,62,Female,Lahore,LHR-001,803,6,43493.85,374031.87,2,0,1,0,TXN0001918,2024-09-14,447555.85,atm,withdrawal,11,5,1,1
C00425,26,Male,Quetta,QTA-001,550,8,442038.6,51214.76,1,0,0,0,TXN0002974,2024-09-14,549346.27,atm,credit,9,5,1,1
C00105,38,Male,Islamabad,ISB-001,481,10,192756.32,285620.04,4,1,0,0,TXN0000748,2024-09-15,1115.97,grocery,credit,18,6,1,0
C00017,43,Male,Karachi,KHI-001,773,0,413440.67,219615.93,4,0,1,0,TXN0000128,2024-09-15,3284.05,grocery,debit,18,6,1,0
C00174,65,Female,Lahore,LHR-001,455,4,280577.18,375279.83,1,0,1,0,TXN0001232,2024-09-15,38202.1,healthcare,transfer,16,6,1,0
C00293,56,Female,Lahore,LHR-001,670,3,363431.15,334909.33,2,0,1,0,TXN0002023,2024-09-16,5680.38,electronics,transfer,14,0,0,0
C00072,31,Female,Multan,MUL-001,794,5,479742.02,80553.11,2,0,1,0,TXN0000531,2024-09-16,52028.12,electronics,debit,14,0,0,0
C00462,43,Female,Multan,MUL-001,841,4,9490.84,158710.19,3,1,0,1,TXN0003230,2024-09-17,2226.32,grocery,credit,14,1,0,0
C00023,23,Female,Islamabad,ISB-001,725,2,296211.8,355140.16,4,1,0,0,TXN0000177,2024-09-17,7825.28,online,transfer,17,1,0,0
C00119,55,Male,Islamabad,ISB-001,511,1,456810.98,405827.29,1,0,0,1,TXN0000832,2024-09-17,694693.12,online,transfer,3,1,0,1
C00151,53,Female,Karachi,KHI-001,586,8,243138.53,508158.92,3,1,0,0,TXN0001075,2024-09-17,13168.7,online,debit,21,1,0,0
C00287,32,Male,Islamabad,ISB-001,607,1,263043.83,572827.99,2,0,0,1,TXN0001987,2024-09-17,991.25,restaurant,credit,20,1,0,0
C00416,63,Female,Quetta,QTA-001,386,5,7515.66,276705.9,1,1,1,0,TXN0002904,2024-09-17,15771.29,grocery,withdrawal,8,1,0,0
C00406,36,Male,Peshawar,PEW-001,611,3,140114.89,597469.07,4,0,0,0,TXN0002834,2024-09-18,33951.32,atm,transfer,21,2,0,0
C00098,30,Male,Multan,MUL-001,581,9,86932.65,410059.27,3,1,1,0,TXN0000708,2024-09-18,16700.93,travel,credit,20,2,0,0
C00306,57,Male,Peshawar,PEW-001,757,0,159863.15,406628.13,1,1,1,0,TXN0002122,2024-09-18,14298.84,online,transfer,0,2,0,0
C00150,60,Male,Karachi,KHI-001,781,2,269555.67,300855.17,4,1,1,0,TXN0001068,2024-09-18,4873.21,restaurant,debit,18,2,0,0
C00432,68,Female,Karachi,KHI-001,849,6,368285.41,481225.11,4,0,0,0,TXN0003020,2024-09-18,303203.29,healthcare,credit,1,2,0,1
C00291,61,Male,Karachi,KHI-001,768,2,321279.95,100994.27,2,1,0,1,TXN0002011,2024-09-19,10581.82,grocery,debit,20,3,0,0
C00129,48,Male,Karachi,KHI-001,502,6,260010.97,137548.27,4,1,0,0,TXN0000920,2024-09-19,10455.95,grocery,transfer,19,3,0,0
C00286,45,Male,Karachi,KHI-001,645,5,346827.32,343723.65,1,0,0,1,TXN0001985,2024-09-19,1254.92,online,transfer,20,3,0,0
C00171,49,Male,Lahore,LHR-001,782,8,172939.27,520472.3,3,0,1,0,TXN0001201,2024-09-19,8324.61,travel,debit,10,3,0,0
C00420,58,Female,Islamabad,ISB-001,384,10,481250.38,589492.37,4,0,0,1,TXN0002940,2024-09-19,369097.77,restaurant,withdrawal,0,3,0,1
C00408,55,Male,Karachi,KHI-001,474,1,26966.45,226798.95,3,1,1,0,TXN0002847,2024-09-19,6611.96,atm,transfer,13,3,0,0
C00056,68,Male,Lahore,LHR-001,384,1,55943.44,444257.07,1,1,1,1,TXN0000395,2024-09-19,17025.66,atm,withdrawal,14,3,0,0
C00419,64,Female,Karachi,KHI-001,706,1,268638.25,208477.74,2,1,1,0,TXN0002932,2024-09-19,4349.56,online,debit,18,3,0,0
C00239,50,Male,Lahore,LHR-001,510,4,249665.56,505291.23,4,0,0,0,TXN0001659,2024-09-20,2355.99,grocery,debit,18,4,0,0
C00278,56,Male,Lahore,LHR-001,504,4,6158.0,345584.66,3,1,1,0,TXN0001925,2024-09-20,121455.68,healthcare,transfer,1,4,0,1
C00327,66,Male,Islamabad,ISB-001,544,7,402968.6,143367.67,1,1,1,0,TXN0002280,2024-09-21,17623.75,electronics,transfer,3,5,1,0
C00322,43,Female,Quetta,QTA-001,537,6,443074.19,500977.45,1,1,0,1,TXN0002247,2024-09-21,4791.95,online,credit,3,5,1,0
C00325,59,Male,Multan,MUL-001,637,7,205220.3,521272.84,1,0,1,1,TXN0002265,2024-09-21,14222.75,grocery,transfer,16,5,1,0
C00488,58,Female,Islamabad,ISB-001,501,1,194888.07,108339.63,1,1,1,0,TXN0003409,2024-09-21,3161.41,grocery,debit,8,5,1,0
C00348,67,Male,Karachi,KHI-001,770,9,139485.05,351716.75,1,0,0,0,TXN0002423,2024-09-21,5841.65,restaurant,transfer,21,5,1,0
C00313,41,Female,Quetta,QTA-001,769,5,373806.95,332927.45,4,0,0,1,TXN0002187,2024-09-22,13656.86,grocery,debit,17,6,1,0
C00365,46,Male,Quetta,QTA-001,844,0,66596.59,168937.85,2,0,1,0,TXN0002534,2024-09-22,1049.41,electronics,credit,20,6,1,0
C00084,66,Female,Karachi,KHI-001,780,4,55595.27,415415.86,2,0,1,0,TXN0000605,2024-09-22,10524.72,grocery,credit,21,6,1,0
C00484,60,Male,Lahore,LHR-001,687,9,339645.87,323420.23,4,0,1,1,TXN0003381,2024-09-22,12231.82,travel,debit,21,6,1,0
C00343,38,Female,Islamabad,ISB-001,757,4,31078.5,402099.31,4,0,1,0,TXN0002392,2024-09-22,17601.74,grocery,debit,20,6,1,0
C00415,43,Male,Karachi,KHI-001,474,4,130061.3,269307.6,3,0,1,0,TXN0002892,2024-09-22,8503.39,atm,transfer,18,6,1,0
C00275,53,Female,Islamabad,ISB-001,608,8,232542.35,253035.03,2,1,1,1,TXN0001907,2024-09-23,26009.43,travel,debit,21,0,0,0
C00466,47,Male,Lahore,LHR-001,708,3,14121.72,126123.04,4,1,1,0,TXN0003254,2024-09-23,4034.33,online,withdrawal,13,0,0,0
C00059,38,Male,Islamabad,ISB-001,843,7,231215.11,573483.24,1,1,1,0,TXN0000422,2024-09-23,16665.71,grocery,transfer,19,0,0,0
C00021,51,Male,Karachi,KHI-001,669,10,454393.73,526148.78,3,1,0,1,TXN0000159,2024-09-23,4610.63,online,transfer,15,0,0,0
C00448,33,Female,Islamabad,ISB-001,728,10,7546.86,529068.53,4,1,0,1,TXN0003137,2024-09-23,18832.4,restaurant,credit,8,0,0,0
C00090,66,Male,Multan,MUL-001,396,4,190345.51,383248.74,3,0,1,0,TXN0000660,2024-09-23,7133.93,online,debit,16,0,0,0
C00190,48,Female,Karachi,KHI-001,532,7,438839.82,379101.37,3,1,0,0,TXN0001328,2024-09-23,25340.53,restaurant,debit,12,0,0,0
C00310,35,Male,Peshawar,PEW-001,787,7,62064.6,148952.66,1,0,1,0,TXN0002153,2024-09-24,3048.31,atm,withdrawal,10,1,0,0
C00231,43,Male,Islamabad,ISB-001,526,1,361500.28,171354.32,4,1,1,0,TXN0001601,2024-09-24,1585.78,restaurant,transfer,14,1,0,0
C00498,22,Female,Islamabad,ISB-001,450,7,55585.84,256418.07,2,1,1,1,TXN0003473,2024-09-25,11134.05,travel,debit,19,2,0,0
C00181,54,Male,Islamabad,ISB-001,386,9,472482.81,291315.44,4,0,1,0,TXN0001279,2024-09-25,37688.58,restaurant,debit,12,2,0,0
C00333,51,Female,Islamabad,ISB-001,372,10,438949.36,88741.82,3,1,0,0,TXN0002328,2024-09-25,10255.18,online,transfer,15,2,0,0
C00046,35,Female,Lahore,LHR-001,476,8,288709.67,404850.9,2,1,0,0,TXN0000323,2024-09-25,714.47,atm,transfer,19,2,0,0
C00446,44,Female,Islamabad,ISB-001,691,1,235407.65,196633.98,3,0,1,0,TXN0003128,2024-09-25,9468.54,online,debit,14,2,0,0
C00137,22,Male,Islamabad,ISB-001,485,10,158418.78,344248.29,4,0,0,0,TXN0000977,2024-09-26,39202.45,travel,credit,9,3,0,0
C00115,28,Female,Islamabad,ISB-001,691,8,243014.3,282846.99,2,1,1,0,TXN0000809,2024-09-26,3177.86,travel,withdrawal,12,3,0,0
C00063,23,Male,Peshawar,PEW-001,498,6,245746.95,121716.36,2,0,1,0,TXN0000453,2024-09-26,516185.04,atm,withdrawal,9,3,0,1
C00389,63,Male,Peshawar,PEW-001,763,4,112080.39,245495.4,4,0,0,0,TXN0002702,2024-09-26,1300.7,atm,debit,18,3,0,0
C00182,22,Male,Karachi,KHI-001,654,7,74835.52,414858.62,3,1,1,0,TXN0001289,2024-09-26,920.11,grocery,withdrawal,19,3,0,0
C00260,44,Male,Karachi,KHI-001,454,1,244458.7,404286.52,1,1,1,0,TXN0001811,2024-09-27,19189.15,electronics,credit,13,4,0,0
C00452,55,Female,Islamabad,ISB-001,391,0,5554.46,357282.2,2,1,0,1,TXN0003167,2024-09-27,7180.85,restaurant,debit,8,4,0,0
C00275,53,Female,Islamabad,ISB-001,608,8,232542.35,253035.03,2,1,1,1,TXN0001902,2024-09-27,15175.66,electronics,credit,18,4,0,0
C00119,55,Male,Islamabad,ISB-001,511,1,456810.98,405827.29,1,0,0,1,TXN0000835,2024-09-27,558417.22,atm,debit,21,4,0,1
C00382,61,Male,Lahore,LHR-001,670,1,28237.95,228847.19,1,0,1,1,TXN0002652,2024-09-27,11973.33,online,transfer,21,4,0,0
C00486,54,Female,Karachi,KHI-001,563,6,325548.95,84780.62,1,1,0,0,TXN0003394,2024-09-27,4678.3,grocery,credit,19,4,0,0
C00152,25,Female,Karachi,KHI-001,689,0,251020.91,172043.57,4,1,1,0,TXN0001087,2024-09-28,4619.41,atm,withdrawal,17,5,1,0
C00085,39,Male,Islamabad,ISB-001,773,4,459781.51,572867.99,1,1,0,1,TXN0000619,2024-09-28,39585.06,online,debit,23,5,1,0
C00271,69,Male,Lahore,LHR-001,550,0,179012.38,223893.49,1,0,0,0,TXN0001875,2024-09-29,9462.19,restaurant,debit,9,6,1,0
C00206,58,Male,Karachi,KHI-001,368,2,390980.59,140805.84,3,1,1,0,TXN0001421,2024-09-29,23902.79,grocery,credit,18,6,1,0
C00398,41,Female,Karachi,KHI-001,504,0,234373.47,371974.72,1,1,1,0,TXN0002776,2024-09-30,22409.86,travel,credit,12,0,0,0
C00400,29,Male,Islamabad,ISB-001,712,8,375196.44,169264.35,4,1,0,1,TXN0002784,2024-09-30,13834.35,electronics,credit,15,0,0,0
C00208,23,Male,Quetta,QTA-001,421,8,285059.43,97853.02,4,0,0,0,TXN0001443,2024-09-30,1703.98,grocery,transfer,15,0,0,0
C00428,27,Male,Peshawar,PEW-001,426,5,287802.88,176447.76,4,1,0,0,TXN0002996,2024-09-30,816982.57,online,debit,9,0,0,1
C00131,22,Female,Karachi,KHI-001,750,3,232199.55,272908.13,1,1,0,1,TXN0000931,2024-09-30,5722.63,healthcare,credit,14,0,0,0
C00018,23,Female,Lahore,LHR-001,814,0,97270.47,445676.7,2,0,0,1,TXN0000131,2024-10-01,17616.58,restaurant,debit,11,1,0,0
C00484,60,Male,Lahore,LHR-001,687,9,339645.87,323420.23,4,0,1,1,TXN0003379,2024-10-01,567925.3,atm,transfer,21,1,0,1
C00380,47,Male,Karachi,KHI-001,553,6,416168.05,498475.95,2,1,1,0,TXN0002632,2024-10-01,3931.34,online,debit,9,1,0,0
C00322,43,Female,Quetta,QTA-001,537,6,443074.19,500977.45,1,1,0,1,TXN0002245,2024-10-02,11529.42,online,transfer,8,2,0,0
C00015,45,Male,Lahore,LHR-001,666,4,376498.45,287687.31,1,1,1,0,TXN0000109,2024-10-02,54445.61,grocery,transfer,13,2,0,0
C00452,55,Female,Islamabad,ISB-001,391,0,5554.46,357282.2,2,0,0,1,TXN0003165,2024-10-03,860960.95,restaurant,debit,10,3,0,1
C00254,39,Male,Karachi,KHI-001,492,0,362158.77,525205.65,1,0,0,1,TXN0001779,2024-10-03,5413.02,grocery,withdrawal,11,3,0,0
C00496,40,Female,Islamabad,ISB-001,354,8,236927.01,377429.77,2,1,0,0,TXN0003453,2024-10-03,8149.8,grocery,transfer,10,3,0,0
C00092,50,Female,Karachi,KHI-001,710,4,43273.93,563713.02,4,0,0,0,TXN0000674,2024-10-03,11008.18,travel,credit,18,3,0,0
C00440,38,Male,Karachi,KHI-001,514,2,465394.72,231337.72,2,0,0,0,TXN0003081,2024-10-03,4196.88,atm,credit,15,3,0,0
C00479,37,Male,Islamabad,ISB-001,833,2,239419.07,573566.62,4,1,0,0,TXN0003347,2024-10-03,3621.21,electronics,debit,16,3,0,0
C00279,40,Female,Quetta,QTA-001,466,4,484011.2,288874.89,3,1,1,0,TXN0001939,2024-10-03,26922.69,grocery,debit,20,3,0,0
C00213,53,Male,Lahore,LHR-001,794,10,258666.54,424141.93,3,0,1,0,TXN0001479,2024-10-03,3892.13,online,debit,14,3,0,0
C00089,46,Male,Karachi,KHI-001,523,10,386767.1,385298.57,1,0,1,0,TXN0000651,2024-10-04,39436.77,grocery,transfer,13,4,0,0
C00472,49,Female,Lahore,LHR-001,629,0,395459.46,308438.49,3,0,0,0,TXN0003301,2024-10-04,5847.23,travel,transfer,17,4,0,0
C00353,45,Female,Peshawar,PEW-001,670,8,367474.54,415997.81,4,0,0,0,TXN0002452,2024-10-04,39889.95,online,withdrawal,13,4,0,0
C00215,22,Male,Lahore,LHR-001,766,6,350928.7,220953.17,3,1,1,0,TXN0001485,2024-10-04,1014.27,atm,debit,9,4,0,0
C00235,54,Female,Islamabad,ISB-001,495,4,136916.7,588033.52,2,0,1,0,TXN0001641,2024-10-04,2854.11,online,credit,12,4,0,0
C00061,61,Female,Karachi,KHI-001,818,4,253632.73,445599.77,3,1,0,1,TXN0000437,2024-10-04,2769.97,atm,debit,21,4,0,0
C00298,50,Male,Islamabad,ISB-001,706,6,348121.73,458250.4,3,1,1,0,TXN0002060,2024-10-05,1846.54,electronics,debit,11,5,1,0
C00498,22,Female,Islamabad,ISB-001,450,7,55585.84,256418.07,2,0,1,1,TXN0003478,2024-10-05,4382.23,electronics,transfer,19,5,1,0
C00131,22,Female,Karachi,KHI-001,750,3,232199.55,272908.13,1,1,0,1,TXN0000929,2024-10-05,1367.71,travel,transfer,20,5,1,0
C00048,47,Male,Lahore,LHR-001,532,9,377439.54,370547.81,1,0,1,0,TXN0000342,2024-10-05,37560.17,online,transfer,19,5,1,0
C00224,32,Male,Lahore,LHR-001,696,9,412179.02,120383.72,2,0,1,0,TXN0001545,2024-10-06,1364.23,online,credit,19,6,1,0
C00404,33,Male,Islamabad,ISB-001,400,8,231428.89,251946.8,4,1,0,0,TXN0002816,2024-10-06,1561.38,restaurant,credit,9,6,1,0
C00379,23,Female,Lahore,LHR-001,789,2,119131.75,231010.41,2,1,1,0,TXN0002626,2024-10-06,3799.15,online,debit,20,6,1,0
C00228,26,Male,Quetta,QTA-001,842,10,38251.82,145475.49,2,1,0,0,TXN0001575,2024-10-07,8536.82,online,debit,19,0,0,0
C00067,50,Female,Lahore,LHR-001,706,8,301229.14,310119.57,2,0,0,0,TXN0000488,2024-10-07,3370.16,atm,debit,13,0,0,0
C00280,69,Female,Islamabad,ISB-001,351,1,7600.64,48213.55,1,0,1,0,TXN0001941,2024-10-07,879.9,restaurant,debit,14,0,0,0
C00244,47,Male,Islamabad,ISB-001,496,6,213907.85,554459.57,4,1,1,0,TXN0001708,2024-10-07,7978.7,electronics,transfer,21,0,0,0
C00174,65,Female,Lahore,LHR-001,455,4,280577.18,375279.83,1,0,1,0,TXN0001233,2024-10-07,9496.98,electronics,credit,21,0,0,0
C00023,23,Female,Islamabad,ISB-001,725,2,296211.8,355140.16,4,1,0,0,TXN0000175,2024-10-07,4480.67,electronics,transfer,8,0,0,0
C00398,41,Female,Karachi,KHI-001,504,0,234373.47,371974.72,1,1,1,0,TXN0002774,2024-10-08,7198.67,travel,debit,18,1,0,0
C00275,53,Female,Islamabad,ISB-001,608,8,232542.35,253035.03,2,1,1,1,TXN0001903,2024-10-08,18346.82,grocery,transfer,11,1,0,0
C00175,41,Male,Karachi,KHI-001,712,5,361802.48,262129.47,4,0,1,0,TXN0001240,2024-10-09,825060.8,grocery,transfer,22,2,0,1
C00466,47,Male,Lahore,LHR-001,708,3,14121.72,126123.04,4,0,1,0,TXN0003253,2024-10-09,29106.14,restaurant,debit,19,2,0,0
C00062,25,Female,Lahore,LHR-001,604,0,272231.02,459530.52,2,1,0,0,TXN0000447,2024-10-09,6025.73,atm,withdrawal,12,2,0,0
C00336,68,Female,Lahore,LHR-001,397,2,495218.95,334839.55,3,1,0,0,TXN0002350,2024-10-09,24144.48,grocery,credit,14,2,0,0
C00242,57,Male,Islamabad,ISB-001,431,2,205168.84,103341.5,4,0,0,0,TXN0001690,2024-10-09,2478.02,grocery,withdrawal,10,2,0,0
C00347,50,Male,Lahore,LHR-001,505,8,292474.82,471169.03,4,1,1,0,TXN0002412,2024-10-09,2436.24,restaurant,debit,13,2,0,0
C00184,34,Male,Lahore,LHR-001,366,7,165375.08,291682.95,3,1,1,0,TXN0001298,2024-10-09,5623.78,electronics,transfer,16,2,0,0
C00454,69,Male,Karachi,KHI-001,765,5,379534.72,320645.68,2,0,1,0,TXN0003182,2024-10-10,4124.48,electronics,credit,11,3,0,0
C00213,53,Male,Lahore,LHR-001,794,10,258666.54,424141.93,3,0,1,0,TXN0001478,2024-10-10,13210.09,grocery,transfer,8,3,0,0
C00360,53,Male,Islamabad,ISB-001,793,0,142246.49,526785.39,3,1,1,0,TXN0002501,2024-10-10,14416.95,electronics,debit,14,3,0,0
C00427,25,Male,Peshawar,PEW-001,634,4,453724.29,470415.89,3,1,1,0,TXN0002986,2024-10-10,1625.15,electronics,debit,19,3,0,0
C00498,22,Female,Islamabad,ISB-001,450,7,55585.84,256418.07,2,1,1,1,TXN0003469,2024-10-11,18472.17,restaurant,debit,20,4,0,0
C00003,36,Female,Peshawar,PEW-001,422,6,426110.09,510370.41,2,1,1,0,TXN0000020,2024-10-11,22477.51,grocery,debit,20,4,0,0
C00390,47,Male,Islamabad,ISB-001,725,9,261538.88,232393.87,3,0,0,0,TXN0002713,2024-10-11,5332.73,restaurant,transfer,12,4,0,0
C00382,61,Male,Lahore,LHR-001,670,1,28237.95,228847.19,1,0,1,1,TXN0002647,2024-10-11,5186.74,atm,transfer,8,4,0,0
C00369,61,Female,Islamabad,ISB-001,744,5,296334.34,393928.67,2,0,1,0,TXN0002560,2024-10-11,4483.76,travel,transfer,9,4,0,0
C00295,46,Male,Peshawar,PEW-001,650,5,490385.52,306949.47,3,1,1,0,TXN0002040,2024-10-11,41081.01,restaurant,debit,18,4,0,0
C00239,50,Male,Lahore,LHR-001,510,4,249665.56,505291.23,4,1,0,0,TXN0001669,2024-10-11,856.78,grocery,debit,11,4,0,0
C00161,57,Female,Peshawar,PEW-001,539,5,401371.14,284812.62,4,0,0,0,TXN0001140,2024-10-11,12731.34,travel,transfer,17,4,0,0
C00500,66,Male,Karachi,KHI-001,723,6,265876.93,147398.18,3,0,0,0,TXN0003493,2024-10-11,37582.84,grocery,transfer,9,4,0,0
C00136,24,Male,Lahore,LHR-001,632,6,153299.98,322713.13,4,0,1,0,TXN0000971,2024-10-12,2316.82,restaurant,debit,17,5,1,0
C00197,36,Male,Quetta,QTA-001,496,5,184714.31,352558.54,4,0,1,0,TXN0001368,2024-10-12,7275.89,online,credit,0,5,1,0
C00496,40,Female,Islamabad,ISB-001,354,8,236927.01,377429.77,2,1,0,0,TXN0003455,2024-10-12,5950.53,online,credit,16,5,1,0
C00121,69,Female,Lahore,LHR-001,788,4,290927.82,343788.04,4,1,1,0,TXN0000854,2024-10-12,609690.7,grocery,transfer,20,5,1,1
C00176,51,Male,Lahore,LHR-001,659,5,403630.91,172735.6,1,1,0,1,TXN0001248,2024-10-13,228114.28,online,withdrawal,16,6,1,1
C00079,35,Male,Lahore,LHR-001,829,8,73862.52,587381.18,2,1,1,0,TXN0000571,2024-10-13,805081.04,healthcare,transfer,10,6,1,1
C00281,37,Male,Lahore,LHR-001,442,10,56031.4,368754.56,4,0,1,0,TXN0001956,2024-10-13,19458.28,restaurant,transfer,15,6,1,0
C00318,54,Male,Peshawar,PEW-001,786,10,326832.84,90190.75,3,1,1,0,TXN0002216,2024-10-13,20562.43,atm,debit,18,6,1,0
C00120,54,Female,Karachi,KHI-001,696,4,127872.09,226096.19,1,0,1,0,TXN0000844,2024-10-13,8281.06,restaurant,credit,10,6,1,0
C00078,29,Male,Lahore,LHR-001,565,2,456366.94,220373.03,1,1,1,0,TXN0000562,2024-10-14,16904.72,electronics,credit,10,0,0,0
C00242,57,Male,Islamabad,ISB-001,431,2,205168.84,103341.5,4,0,0,0,TXN0001689,2024-10-14,2562.87,grocery,transfer,15,0,0,0
C00365,46,Male,Quetta,QTA-001,844,0,66596.59,168937.85,2,1,1,0,TXN0002535,2024-10-14,2825.07,restaurant,withdrawal,15,0,0,0
C00196,45,Male,Lahore,LHR-001,843,10,413428.13,523961.06,4,0,1,0,TXN0001364,2024-10-15,26960.91,grocery,credit,23,1,0,0
C00025,54,Male,Karachi,KHI-001,438,2,228714.56,344210.37,1,0,0,0,TXN0000195,2024-10-15,10810.11,atm,credit,0,1,0,0
C00142,48,Male,Karachi,KHI-001,790,2,236774.76,379465.68,2,1,1,0,TXN0001013,2024-10-15,17580.8,online,transfer,21,1,0,0
C00433,56,Male,Multan,MUL-001,750,3,263023.85,524224.27,1,1,0,0,TXN0003024,2024-10-15,3675.92,electronics,debit,13,1,0,0
C00473,26,Male,Karachi,KHI-001,474,9,91007.97,215687.51,1,0,0,1,TXN0003306,2024-10-15,11509.47,travel,transfer,19,1,0,0
C00349,27,Male,Peshawar,PEW-001,356,1,202152.26,183161.2,4,1,0,0,TXN0002431,2024-10-15,16468.81,electronics,credit,11,1,0,0
C00496,40,Female,Islamabad,ISB-001,354,8,236927.01,377429.77,2,0,0,0,TXN0003458,2024-10-15,6597.0,atm,credit,21,1,0,0
C00403,35,Female,Karachi,KHI-001,583,2,430762.77,69309.77,4,0,1,0,TXN0002804,2024-10-15,22213.34,grocery,transfer,15,1,0,0
C00389,63,Male,Peshawar,PEW-001,763,4,112080.39,245495.4,4,1,0,0,TXN0002708,2024-10-16,875.17,grocery,credit,12,2,0,0
C00498,22,Female,Islamabad,ISB-001,450,7,55585.84,256418.07,2,0,1,1,TXN0003468,2024-10-16,19425.56,electronics,debit,21,2,0,0
C00086,68,Female,Multan,MUL-001,681,2,396091.9,109563.18,1,0,1,0,TXN0000622,2024-10-16,12854.63,travel,withdrawal,10,2,0,0
C00308,25,Male,Lahore,LHR-001,633,0,366856.72,150406.31,2,1,1,0,TXN0002136,2024-10-16,25636.29,grocery,debit,14,2,0,0
C00446,44,Female,Islamabad,ISB-001,691,1,235407.65,196633.98,3,1,1,0,TXN0003125,2024-10-17,2400.9,electronics,debit,8,3,0,0
C00433,56,Male,Multan,MUL-001,750,3,263023.85,524224.27,1,1,0,0,TXN0003027,2024-10-17,13827.17,restaurant,transfer,11,3,0,0
C00302,23,Male,Karachi,KHI-001,476,4,296190.56,281282.77,3,1,1,0,TXN0002095,2024-10-17,4321.39,healthcare,transfer,13,3,0,0
C00117,29,Male,Lahore,LHR-001,543,10,295598.77,130536.62,2,0,1,0,TXN0000828,2024-10-17,25405.9,grocery,credit,14,3,0,0
C00272,33,Male,Lahore,LHR-001,726,5,209332.81,392916.9,4,0,0,0,TXN0001887,2024-10-18,11782.28,restaurant,transfer,9,4,0,0
C00383,54,Male,Quetta,QTA-001,380,9,195124.85,547093.88,2,0,0,0,TXN0002661,2024-10-18,13206.22,grocery,credit,17,4,0,0
C00490,31,Female,Islamabad,ISB-001,624,1,411648.91,564411.54,4,1,0,1,TXN0003423,2024-10-18,15051.6,atm,debit,10,4,0,0
C00459,37,Female,Quetta,QTA-001,690,7,282122.93,338189.47,2,1,0,0,TXN0003212,2024-10-18,26715.37,grocery,debit,8,4,0,0
C00029,46,Female,Karachi,KHI-001,576,7,272191.63,126048.5,4,0,1,0,TXN0000220,2024-10-18,15369.05,restaurant,credit,12,4,0,0
C00337,54,Female,Lahore,LHR-001,509,2,5117.57,102890.43,4,0,0,0,TXN0002361,2024-10-18,5040.4,travel,debit,12,4,0,0
C00282,24,Female,Karachi,KHI-001,515,2,160725.3,134328.86,1,0,1,0,TXN0001957,2024-10-19,773688.8,restaurant,transfer,11,5,1,1
C00453,53,Female,Peshawar,PEW-001,703,7,280309.96,258983.95,3,0,0,0,TXN0003176,2024-10-19,767078.04,grocery,transfer,18,5,1,1
C00351,62,Female,Lahore,LHR-001,770,9,171503.38,449896.52,3,1,1,0,TXN0002441,2024-10-19,7128.51,travel,transfer,19,5,1,0
C00113,62,Male,Karachi,KHI-001,778,7,461865.31,456796.28,1,1,0,1,TXN0000795,2024-10-19,3404.93,online,transfer,10,5,1,0
